unnamed,product_id,brand,title,price,category,rating,image_url,product_url,Final pharse,clusters
3301,B0853XM2ZL,blink street,girl slim fit jean,16.25,made amazon,4.6,https://m.media-amazon.com/images/I/A1nbbR2i6QL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0853XM2ZL,blink streetgirl slim fit jeanmade amazon,6
3302,B083FWMLDR,amazon brand myx,womens cotton screen print relaxed fit kurta dress ssmyxcore,19.53,made amazon,3.6,https://m.media-amazon.com/images/I/814fLuv+XIL._AC_UL320_.jpg,https://www.amazon.ae/dp/B083FWMLDR,amazon brand myxwomens cotton screen print relaxed fit kurta dress ssmyxcoremade amazon,6
3303,B07TVKTN8R,amazon brand symbol,womens solid regular fit top,15.41,made amazon,3.9,https://m.media-amazon.com/images/I/81CAZjF0F5L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07TVKTN8R,amazon brand symbolwomens solid regular fit topmade amazon,6
3304,B08FDBXJ9J,amazon brand symbol,men rfid protected bifold genuine leather wallet,21.91,made amazon,4.0,https://m.media-amazon.com/images/I/910+WwsZivL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08FDBXJ9J,amazon brand symbolmen rfid protected bifold genuine leather walletmade amazon,6
3305,B09XWF4CPG,miss olive,womens lace overlaid boat neck sleeveless relaxed fit regular jumpsuit mossd,56.34,made amazon,5.0,https://m.media-amazon.com/images/I/71LDzXLIWHL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09XWF4CPG,miss olivewomens lace overlaid boat neck sleeveless relaxed fit regular jumpsuit mossdmade amazon,6
3306,B093WH1PZF,amazon brand symactive,men sport regular polyester short,27.59,made amazon,4.2,https://m.media-amazon.com/images/I/71-L5a04thL._AC_UL320_.jpg,https://www.amazon.ae/dp/B093WH1PZF,amazon brand symactivemen sport regular polyester shortmade amazon,6
3307,B07XLSYL4K,bourge,men vegaz sport shoe black eu,58.84,made amazon,4.2,https://m.media-amazon.com/images/I/71POb9z3DKL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07XLSYL4K,bourgemen vegaz sport shoe black eumade amazon,6
3308,B07RHTPCPR,burwood,men bwd leather formal shoe,67.96,made amazon,3.8,https://m.media-amazon.com/images/I/715KLnB-03L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07RHTPCPR,burwoodmen bwd leather formal shoemade amazon,6
3309,B07QBHQWVV,nelle harper,womens tote bag,16.26,made amazon,4.0,https://m.media-amazon.com/images/I/81Nwrt8RcVL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07QBHQWVV,nelle harperwomens tote bagmade amazon,6
3310,B08D3Q8SQ1,miss olive,womens relaxed,21.51,made amazon,4.0,https://m.media-amazon.com/images/I/818548HT9JL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08D3Q8SQ,miss olivewomens relaxedmade amazon,6
3311,B0C6T3JJDJ,bourge,men thur sport shoe,19.73,made amazon,3.8,https://m.media-amazon.com/images/I/71sHkPZmlJL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C6T3JJDJ,bourgemen thur sport shoemade amazon,6
3312,B0BBW9CMDT,centrino,belly woman,46.12,made amazon,3.6,https://m.media-amazon.com/images/I/61gcVetUMOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BBW9CMDT,centrinobelly womanmade amazon,6
3313,B0CFFRRCQ6,fusefit,men swat ii ff sport shoe,93.09,made amazon,4.2,https://m.media-amazon.com/images/I/71FSKnrea9L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CFFRRCQ6,fusefitmen swat ii ff sport shoemade amazon,6
3314,B07T89YG3Y,centrino,men black formal shoe,49.0,made amazon,3.8,https://m.media-amazon.com/images/I/81Lij3tJZFL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07T89YG3Y,centrinomen black formal shoemade amazon,6
3315,B07G7CD9KD,burwood,men bwd leather formal shoe,64.0,made amazon,3.6,https://m.media-amazon.com/images/I/71zRV1p9udL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07G7CD9KD,burwoodmen bwd leather formal shoemade amazon,6
3316,B097973B42,amazon brand symbol,men solid regular fit half sleeve cotton tshirt,11.16,made amazon,3.8,https://m.media-amazon.com/images/I/81Ky-HkDOfL._AC_UL320_.jpg,https://www.amazon.ae/dp/B097973B4,amazon brand symbolmen solid regular fit half sleeve cotton tshirtmade amazon,6
3317,B09MJ1465N,longies,men outer elastic brief pack,10.75,made amazon,4.1,https://m.media-amazon.com/images/I/719p8x6UAuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09MJ1465N,longiesmen outer elastic brief packmade amazon,6
3318,B09MHZ39Y2,longies,men outer elastic brief,21.03,made amazon,4.0,https://m.media-amazon.com/images/I/71FeFKpAEjL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09MHZ39Y,longiesmen outer elastic briefmade amazon,6
3319,B08286D6QQ,womanista,womens georgette saree blouse piece,46.0,made amazon,4.0,https://m.media-amazon.com/images/I/71yErCdY+oL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08286D6QQ,womanistawomens georgette saree blouse piecemade amazon,6
3320,B09JCBVB62,deniklo,men regular fit polo shirt,29.0,made amazon,4.1,https://m.media-amazon.com/images/I/71skC6pKkbL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09JCBVB6,deniklomen regular fit polo shirtmade amazon,6
3321,B0971N96KH,amazon brand house shield,men printed regular fit tshirt,10.76,made amazon,3.6,https://m.media-amazon.com/images/I/71ulr0g25UL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0971N96KH,amazon brand house shieldmen printed regular fit tshirtmade amazon,6
3322,B07P4VRQML,burwood,men bwd leather flip flop thong sandal,57.58,made amazon,3.9,https://m.media-amazon.com/images/I/71yV3GbxzvL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07P4VRQML,burwoodmen bwd leather flip flop thong sandalmade amazon,6
3323,B0B9YC6QSM,bourge,men loirez sport shoe,19.86,made amazon,4.2,https://m.media-amazon.com/images/I/811qALQPq0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B9YC6QSM,bourgemen loirez sport shoemade amazon,6
3324,B075Z1649Y,centrino,men formal shoe,36.81,made amazon,3.6,https://m.media-amazon.com/images/I/71jtyMcZDUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B075Z1649Y,centrinomen formal shoemade amazon,6
3325,B0BC67VNCK,burwood,womens buckle ankle boot,65.36,made amazon,3.7,https://m.media-amazon.com/images/I/71e1E67tl9L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BC67VNCK,burwoodwomens buckle ankle bootmade amazon,6
3326,B09G71T69S,miss olive,womens navy blue round neck,47.0,made amazon,3.7,https://m.media-amazon.com/images/I/71Mva3R3jjL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09G71T69S,miss olivewomens navy blue round neckmade amazon,6
3327,B07P1HN48V,burwood,men bwd leather flip flop thong sandal,21.05,made amazon,3.7,https://m.media-amazon.com/images/I/71rRUhPB8DL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07P1HN48V,burwoodmen bwd leather flip flop thong sandalmade amazon,6
3328,B096MSJ6JW,centrino,sport shoe men,17.47,made amazon,3.6,https://m.media-amazon.com/images/I/71q7FSKPnyS._AC_UL320_.jpg,https://www.amazon.ae/dp/B096MSJ6JW,centrinosport shoe menmade amazon,6
3329,B0BDMGZPWY,fusefit,men super chiller ff mule,19.55,made amazon,3.4,https://m.media-amazon.com/images/I/817fwL2CtcL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BDMGZPWY,fusefitmen super chiller ff mulemade amazon,6
3330,B0B6NYKF27,bourge,girl belfast z slide,15.92,made amazon,4.7,https://m.media-amazon.com/images/I/71gMpvvlnKL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B6NYKF27,bourgegirl belfast z slidemade amazon,6
3331,B09MJ3QFYP,diverse,men cotton brief pack,12.69,made amazon,3.4,https://m.media-amazon.com/images/I/71smOiOd4RL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09MJ3QFYP,diversemen cotton brief packmade amazon,6
3332,B095CVSLSQ,amazon brand symbol,amazon brand symbol men regular fit shirt,20.24,made amazon,4.0,https://m.media-amazon.com/images/I/91JoCy9V6tL._AC_UL320_.jpg,https://www.amazon.ae/dp/B095CVSLSQ,amazon brand symbolamazon brand symbol men regular fit shirtmade amazon,6
3333,B07ZGVN687,miss olive,woman high slit maxi top high nick moawd,17.59,made amazon,3.9,https://m.media-amazon.com/images/I/71NnUnOMGDL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07ZGVN687,miss olivewoman high slit maxi top high nick moawdmade amazon,6
3334,B0BDMCMTCS,fusefit,men parker ff sport shoe,21.68,made amazon,3.3,https://m.media-amazon.com/images/I/71dlqfi4vLL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BDMCMTCS,fusefitmen parker ff sport shoemade amazon,6
3335,B0C73RS4BQ,miss olive,womens bodycon mini dress,34.0,made amazon,3.7,https://m.media-amazon.com/images/I/71qm7uTAa0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C73RS4BQ,miss olivewomens bodycon mini dressmade amazon,6
3336,B07LB8BFCK,stylevillein,synthetic aline dress,44.91,made amazon,4.0,https://m.media-amazon.com/images/I/81bJ1lL6w-L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07LB8BFCK,stylevilleinsynthetic aline dressmade amazon,6
3337,B096VXKPMY,hammersmith,men structure regular dress shirt,51.13,made amazon,3.2,https://m.media-amazon.com/images/I/71+UoCJxLeS._AC_UL320_.jpg,https://www.amazon.ae/dp/B096VXKPMY,hammersmithmen structure regular dress shirtmade amazon,6
3338,B08Y8Q9NV8,amazon brand symbol,men pag western,17.85,made amazon,3.7,https://m.media-amazon.com/images/I/81TXB6b4ngL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08Y8Q9NV8,amazon brand symbolmen pag westernmade amazon,6
3339,B08DK3X4XX,bourge,womens wfhzw mule,42.0,made amazon,4.0,https://m.media-amazon.com/images/I/71TA9QyRuNL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08DK3X4XX,bourgewomens wfhzw mulemade amazon,6
3340,B07TZTDQQY,amazon brand symbol,womens solid regular fit top,17.0,made amazon,3.8,https://m.media-amazon.com/images/I/71ut2y+WsIL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07TZTDQQY,amazon brand symbolwomens solid regular fit topmade amazon,6
3341,B08F7Q5JQ1,centrino,men brown thong sandal,44.0,made amazon,3.7,https://m.media-amazon.com/images/I/71pCWaKCBRL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08F7Q5JQ,centrinomen brown thong sandalmade amazon,6
3342,B07S84MY51,amazon brand symactive,men symaa short pack,26.68,made amazon,4.2,https://m.media-amazon.com/images/I/81jyGdpcBLL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07S84MY,amazon brand symactivemen symaa short packmade amazon,6
3343,B08JJ2SC6Q,centrino,formal dressmens shoe,52.0,made amazon,3.7,https://m.media-amazon.com/images/I/71HHqIgz-zL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08JJ2SC6Q,centrinoformal dressmens shoemade amazon,6
3344,B0BDRTJ7P5,fusefit,men pcf core zipper hoodie jacket sweatshirt,40.0,made amazon,3.7,https://m.media-amazon.com/images/I/91ekDmESsfL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BDRTJ7P,fusefitmen pcf core zipper hoodie jacket sweatshirtmade amazon,6
3345,B07LFDBRLH,bourge,men loirez running shoe,45.0,made amazon,4.0,https://m.media-amazon.com/images/I/81D+j9coYFL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07LFDBRLH,bourgemen loirez running shoemade amazon,6
3346,B0CGM4C51X,bourge,men thur running shoesthur,28.07,made amazon,3.3,https://m.media-amazon.com/images/I/61Lh2YdikXL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CGM4C51X,bourgemen thur running shoesthurmade amazon,6
3347,B0BVVDK2X6,fusefit,womens jade ff sport shoe,58.67,made amazon,3.8,https://m.media-amazon.com/images/I/61zAdftQ98L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BVVDK2X6,fusefitwomens jade ff sport shoemade amazon,6
3348,B09C8LY2ZB,centrino,men formal shoe,42.0,made amazon,4.1,https://m.media-amazon.com/images/I/61+dkb9inOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09C8LY2ZB,centrinomen formal shoemade amazon,6
3349,B07TCJQQ2L,deniklo,men striped regular fit polo shirt,31.46,made amazon,4.0,https://m.media-amazon.com/images/I/91W+TZ64oPL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07TCJQQ2L,deniklomen striped regular fit polo shirtmade amazon,6
3350,B0BC64ZDTK,burwood,womens wedge heel ankle boot,74.0,made amazon,3.3,https://m.media-amazon.com/images/I/71MlBhdNZuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BC64ZDTK,burwoodwomens wedge heel ankle bootmade amazon,6
3351,B0B5295211,deniklo,printed round neck tshirt men,13.45,made amazon,3.5,https://m.media-amazon.com/images/I/81BTP8URqDL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B529,denikloprinted round neck tshirt menmade amazon,6
3352,B0CFF4H5N6,womanista,womens jacquard art silk ready wear saree ti_green,33.37,made amazon,1.0,https://m.media-amazon.com/images/I/91IQaIyWnIL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CFF4H5N6,womanistawomens jacquard art silk ready wear saree ti_greenmade amazon,6
3353,B0BN7RSSYN,miss olive,womens round neck sleeveless solid ruffled midi dress moawd,44.98,made amazon,2.0,https://m.media-amazon.com/images/I/81f0pHP+YSL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BN7RSSYN,miss olivewomens round neck sleeveless solid ruffled midi dress moawdmade amazon,6
3354,B09RB7FQRS,diverse,men slim button shirt dcmffscln,33.4,made amazon,3.0,https://m.media-amazon.com/images/I/71dKBn1af6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09RB7FQRS,diversemen slim button shirt dcmffsclnmade amazon,6
3355,B09G72JW2Y,miss olive,womens cotton hooded kneelength dress,39.0,made amazon,3.6,https://m.media-amazon.com/images/I/61kmEQqsy4L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09G72JW2Y,miss olivewomens cotton hooded kneelength dressmade amazon,6
3356,B09965NXD7,krave,crepe fit flare casual dress,32.06,made amazon,4.2,https://m.media-amazon.com/images/I/815QzuPAydL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09965NXD7,kravecrepe fit flare casual dressmade amazon,6
3357,B096MNGB72,centrino,men outdoor sport running shoe,28.88,made amazon,3.4,https://m.media-amazon.com/images/I/71NyS4EvUiS._AC_UL320_.jpg,https://www.amazon.ae/dp/B096MNGB7,centrinomen outdoor sport running shoemade amazon,6
3358,B0C6MKSKQB,bourge,womens glatt sport shoe,18.5,made amazon,4.0,https://m.media-amazon.com/images/I/71XsxC7ATKL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C6MKSKQB,bourgewomens glatt sport shoemade amazon,6
3359,B0BWXGYCWK,stylevillein,stylevillered big floral line printed mini dress,39.0,made amazon,3.6,https://m.media-amazon.com/images/I/71SKb+YRaaL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BWXGYCWK,stylevilleinstylevillered big floral line printed mini dressmade amazon,6
3360,B0BH4ZP86P,fusefit,womens fanny ff slide,9.1,made amazon,2.8,https://m.media-amazon.com/images/I/81WvFUiFdjL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BH4ZP86P,fusefitwomens fanny ff slidemade amazon,6
3361,B0B7JDT67W,hammersmith,indigo check shirt,17.3,made amazon,3.0,https://m.media-amazon.com/images/I/61cjgs1ejBL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B7JDT67W,hammersmithindigo check shirtmade amazon,6
3362,B0B3FML8CB,diverse,womens slim fit solid hipster panty pack dcwpapcl,13.72,made amazon,2.7,https://m.media-amazon.com/images/I/81BWTB6COnL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B3FML8CB,diversewomens slim fit solid hipster panty pack dcwpapclmade amazon,6
3363,B08LV4D2G2,amazon brand symbol,men solid regular fit half sleeve cotton tshirt,15.02,made amazon,3.7,https://m.media-amazon.com/images/I/81am2pVfVKL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08LV4D2G,amazon brand symbolmen solid regular fit half sleeve cotton tshirtmade amazon,6
3364,B07CM9XMKZ,diverse,men slim fit short,17.23,made amazon,3.9,https://m.media-amazon.com/images/I/71AEtUNuk8L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07CM9XMKZ,diversemen slim fit shortmade amazon,6
3365,B0BH4K6QQD,fusefit,womens leandra ii ff slide,13.37,made amazon,1.0,https://m.media-amazon.com/images/I/710g4MRleAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BH4K6QQD,fusefitwomens leandra ii ff slidemade amazon,6
3366,B0BDRQX3KC,fusefit,men pcf never give hoodie sweatshirt,18.94,made amazon,4.2,https://m.media-amazon.com/images/I/81JEWUYf6XL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BDRQX3KC,fusefitmen pcf never give hoodie sweatshirtmade amazon,6
3367,B0BD527HS2,miss olive,miss olivewomens round neck sleeveless solid mini bodycon dressmopwd,26.39,made amazon,3.4,https://m.media-amazon.com/images/I/81i2MfmdI7L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BD527HS,miss olivemiss olivewomens round neck sleeveless solid mini bodycon dressmopwdmade amazon,6
3368,B0B41ZG39C,bourge,womens micam z sport shoe,21.46,made amazon,3.9,https://m.media-amazon.com/images/I/81c1U+A-pwL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B41ZG39C,bourgewomens micam z sport shoemade amazon,6
3369,B09F3N2L5X,centrino,womens flat sandal,24.01,made amazon,3.8,https://m.media-amazon.com/images/I/61gRWVaByGL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09F3N2L5X,centrinowomens flat sandalmade amazon,6
3370,B09D3PKBF2,fusefit,men fit walk walking shoe,16.82,made amazon,3.8,https://m.media-amazon.com/images/I/712LKA4Ez-L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09D3PKBF,fusefitmen fit walk walking shoemade amazon,6
3371,B099ZYBSY7,amazon brand house shield,men regular tshirt,10.48,made amazon,3.8,https://m.media-amazon.com/images/I/71UVTpIg-mL._AC_UL320_.jpg,https://www.amazon.ae/dp/B099ZYBSY7,amazon brand house shieldmen regular tshirtmade amazon,6
3372,B099669T7Y,krave,crepe fit flare casual dress,19.4,made amazon,3.7,https://m.media-amazon.com/images/I/71+TIwrepfL._AC_UL320_.jpg,https://www.amazon.ae/dp/B099669T7Y,kravecrepe fit flare casual dressmade amazon,6
3373,B08F7TMLHS,centrino,men tan thong sandal,51.33,made amazon,3.6,https://m.media-amazon.com/images/I/81lxCS0zYTL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08F7TMLHS,centrinomen tan thong sandalmade amazon,6
3374,B0D6GN6911,fusefit,womens paloma ff sport shoe,37.11,made amazon,4.2,https://m.media-amazon.com/images/I/71TOMr1W9+L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D6GN69,fusefitwomens paloma ff sport shoemade amazon,6
3375,B09GFNNXT9,diverse,men regular fit jean,22.77,made amazon,3.4,https://m.media-amazon.com/images/I/8172jqD82tL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09GFNNXT9,diversemen regular fit jeanmade amazon,6
3376,B09DGNWDP4,nelle harper,men biker jacket,78.04,made amazon,5.0,https://m.media-amazon.com/images/I/81mBZGdJzeL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09DGNWDP4,nelle harpermen biker jacketmade amazon,6
3377,B07LGR971L,centrino,men tan loafer,34.0,made amazon,3.6,https://m.media-amazon.com/images/I/81e98Wpk3ZL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07LGR971L,centrinomen tan loafermade amazon,6
3378,B09C8LVWWL,centrino,men formal shoe,40.07,made amazon,3.7,https://m.media-amazon.com/images/I/714vRLkwfLL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09C8LVWWL,centrinomen formal shoemade amazon,6
3379,B0BWDN75ZM,fusefit,womens isabel ff sport shoe,46.0,made amazon,3.8,https://m.media-amazon.com/images/I/71o4+D9UWdL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BWDN75ZM,fusefitwomens isabel ff sport shoemade amazon,6
3380,B084MZ2LQ4,burwood,men bwd leather formal shoe,70.0,made amazon,3.8,https://m.media-amazon.com/images/I/71W6oxkUkLL._AC_UL320_.jpg,https://www.amazon.ae/dp/B084MZ2LQ4,burwoodmen bwd leather formal shoemade amazon,6
3381,B0BWJ9PKZL,fusefit,men daniel ff sport shoe,13.63,made amazon,3.4,https://m.media-amazon.com/images/I/916+0f+IrNL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BWJ9PKZL,fusefitmen daniel ff sport shoemade amazon,6
3382,B07NQLTH9G,nelle harper,womens handbag,17.22,made amazon,3.4,https://m.media-amazon.com/images/I/81e-H92a3AL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07NQLTH9G,nelle harperwomens handbagmade amazon,6
3383,B07TCHN4HP,centrino,tan sandal floatersmens shoe,49.87,made amazon,3.3,https://m.media-amazon.com/images/I/71QyyIR+02L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07TCHN4HP,centrinotan sandal floatersmens shoemade amazon,6
3384,B0BGM17CGY,diverse,men dcmhhrl,30.66,made amazon,3.1,https://m.media-amazon.com/images/I/61FZwN9XikL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BGM17CGY,diversemen dcmhhrlmade amazon,6
3385,B094JNMTZ2,centrino,men leather loafer sandal,32.0,made amazon,3.5,https://m.media-amazon.com/images/I/81tY-Kt-6OL._AC_UL320_.jpg,https://www.amazon.ae/dp/B094JNMTZ,centrinomen leather loafer sandalmade amazon,6
3386,B07TFY334G,isle locada hidesign,womens genuine leather sling bag,63.28,made amazon,4.1,https://m.media-amazon.com/images/I/91FvmdzQujL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07TFY334G,isle locada hidesignwomens genuine leather sling bagmade amazon,6
3387,B0C6T15HHJ,bourge,men thur sport shoe,51.0,made amazon,3.6,https://m.media-amazon.com/images/I/81SMWkYhVtL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C6T15HHJ,bourgemen thur sport shoemade amazon,6
3388,B08H8VKN65,amazon brand symbol,men regular fit tshirt,17.0,made amazon,3.9,https://m.media-amazon.com/images/I/81ENAYEKYDL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08H8VKN6,amazon brand symbolmen regular fit tshirtmade amazon,6
3389,B0CDRR7R3K,womanista,womens floral print poly georgette ready wear saree ti_cream red,25.64,made amazon,1.0,https://m.media-amazon.com/images/I/71ARWIXdzRL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CDRR7R3K,womanistawomens floral print poly georgette ready wear saree ti_cream redmade amazon,6
3390,B0CGR5BDR5,stylevillein,woman causal solid coord set,51.0,made amazon,3.6,https://m.media-amazon.com/images/I/51b8p6uGvCL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CGR5BDR,stylevilleinwoman causal solid coord setmade amazon,6
3391,B07QTSGT6K,centrino,men black formal shoe,40.0,made amazon,3.6,https://m.media-amazon.com/images/I/71UvgVAg3CL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07QTSGT6K,centrinomen black formal shoemade amazon,6
3392,B07TXRRNLS,amazon brand symbol,womens solid regular fit top,23.0,made amazon,3.9,https://m.media-amazon.com/images/I/71QzWVsQ3DL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07TXRRNLS,amazon brand symbolwomens solid regular fit topmade amazon,6
3393,B099ZXSD2X,amazon brand inkast,men regular tshirt,24.22,made amazon,4.1,https://m.media-amazon.com/images/I/71W+cEy3tGL._AC_UL320_.jpg,https://www.amazon.ae/dp/B099ZXSD2X,amazon brand inkastmen regular tshirtmade amazon,6
3394,B07P1HMQWS,burwood,men bwd leather flip flop thong sandal,49.0,made amazon,4.0,https://m.media-amazon.com/images/I/71BE1tU7FdL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07P1HMQWS,burwoodmen bwd leather flip flop thong sandalmade amazon,6
3395,B07LCB5Q7X,burwood,men bwd leather formal shoe,57.6,made amazon,3.7,https://m.media-amazon.com/images/I/717JW+f2S6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07LCB5Q7X,burwoodmen bwd leather formal shoemade amazon,6
3396,B0BDMHHW4M,fusefit,men ronaldo ii ff walking shoe,13.88,made amazon,3.6,https://m.media-amazon.com/images/I/71zE9TxvXML._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BDMHHW4M,fusefitmen ronaldo ii ff walking shoemade amazon,6
3397,B09B198133,amazon brand inkast,men regular tshirt,13.33,made amazon,3.6,https://m.media-amazon.com/images/I/71qauTdterL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09B198133,amazon brand inkastmen regular tshirtmade amazon,6
3398,B0BH4N663Z,fusefit,womens gail ff slide,14.12,made amazon,1.0,https://m.media-amazon.com/images/I/61l3nEFKJTL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BH4N663Z,fusefitwomens gail ff slidemade amazon,6
3399,B08448XYGZ,bourge,womens micam running shoe,23.36,made amazon,3.9,https://m.media-amazon.com/images/I/715MKPtfkRL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08448XYGZ,bourgewomens micam running shoemade amazon,6
3400,B08L9Z7GG6,amazon brand tavasya,womens cotton slim casual pant,22.0,made amazon,3.7,https://m.media-amazon.com/images/I/71UKcLvfwAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08L9Z7GG6,amazon brand tavasyawomens cotton slim casual pantmade amazon,6
3401,B097981BJL,amazon brand symbol,men solid regular fit tshirt,19.0,made amazon,3.9,https://m.media-amazon.com/images/I/71kQsCC0UyL._AC_UL320_.jpg,https://www.amazon.ae/dp/B097981BJL,amazon brand symbolmen solid regular fit tshirtmade amazon,6
3402,B09XX8L3DG,miss olive,womens solid vneck half sleeve relaxed fit kneelong dress mossd,33.0,made amazon,4.3,https://m.media-amazon.com/images/I/71c7c+FU+bL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09XX8L3DG,miss olivewomens solid vneck half sleeve relaxed fit kneelong dress mossdmade amazon,6
3403,B0BHX6WWFR,stylevillein,womens dress,39.42,made amazon,3.9,https://m.media-amazon.com/images/I/81f06tmKvJL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BHX6WWFR,stylevilleinwomens dressmade amazon,6
3404,B07TSFX8WJ,amazon brand symbol,womens solid regular fit top,19.0,made amazon,3.4,https://m.media-amazon.com/images/I/71+rsBJJIdL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07TSFX8WJ,amazon brand symbolwomens solid regular fit topmade amazon,6
3405,B09XWQYGRC,miss olive,womens solid straight leg vneck full sleeve relaxed fit regular jumpsuit mossd,44.0,made amazon,4.4,https://m.media-amazon.com/images/I/71WCwNhRBTL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09XWQYGRC,miss olivewomens solid straight leg vneck full sleeve relaxed fit regular jumpsuit mossdmade amazon,6
3406,B08H8QDS2S,amazon brand symbol,men regular fit tshirt,15.39,made amazon,3.9,https://m.media-amazon.com/images/I/71XhnxSIK1L._AC_UL320_.jpg,https://www.amazon.ae/dp/B08H8QDS2S,amazon brand symbolmen regular fit tshirtmade amazon,6
